match_id,sport,league,home_team,away_team,match_date,home_win_odds,away_win_odds,draw_odds,implied_home,implied_away,implied_draw,win_pct_home_last5,win_pct_away_last5,rest_days_home,rest_days_away,avg_home_odds_last5,avg_away_odds_last5,result
fd_Ligue 1_Montpellier_Lens_20250131,soccer,Ligue 1,Montpellier,Lens,2025-01-31T00:00:00,4.55,1.83,3.77,0.21307263018428554,0.5297707471795078,0.2571566226362067,0.6,0.2,3.0,3.0,4.422,3.572,away_win
fd_Ligue 1_Brest_Paris SG_20250201,soccer,Ligue 1,Brest,Paris SG,2025-02-01T00:00:00,6.88,1.45,4.94,0.14010429095062807,0.6647707046484973,0.19512500440087469,0.4,0.4,3.0,3.0,3.7960000000000003,1.6280000000000001,away_win
fd_Ligue 1_Monaco_Auxerre_20250201,soccer,Ligue 1,Monaco,Auxerre,2025-02-01T00:00:00,1.35,8.08,5.69,0.7120795109401887,0.11897368066451174,0.1689468083952996,0.2,0.4,3.0,3.0,1.7760000000000002,6.048,home_win
fd_Ligue 1_Lille_St Etienne_20250201,soccer,Ligue 1,Lille,St Etienne,2025-02-01T00:00:00,1.41,7.87,4.9,0.6817020719938764,0.1221346787180897,0.19616324928803383,0.8,0.6,3.0,3.0,2.2239999999999998,4.006,home_win
fd_Ligue 1_Toulouse_Nice_20250202,soccer,Ligue 1,Toulouse,Nice,2025-02-02T00:00:00,2.55,2.91,3.36,0.37947535715533204,0.33252995214642495,0.287994690698243,0.4,0.2,3.0,3.0,3.1540000000000004,4.394,draw
fd_Ligue 1_Angers_Le Havre_20250202,soccer,Ligue 1,Angers,Le Havre,2025-02-02T00:00:00,2.01,4.2,3.36,0.4815133276010319,0.23043852106620805,0.28804815133276007,0.6,0.2,3.0,3.0,3.4219999999999997,4.978,draw
fd_Ligue 1_Reims_Nantes_20250202,soccer,Ligue 1,Reims,Nantes,2025-02-02T00:00:00,2.19,3.51,3.42,0.4416410052647263,0.2755537896096156,0.28280520512565804,0.6,0.8,3.0,3.0,3.436,4.92,away_win
fd_Ligue 1_Rennes_Strasbourg_20250202,soccer,Ligue 1,Rennes,Strasbourg,2025-02-02T00:00:00,2.1,3.69,3.48,0.46028776050067743,0.26195238402477583,0.27775985547454674,0.2,0.0,3.0,3.0,2.32,4.974,home_win
fd_Ligue 1_Marseille_Lyon_20250202,soccer,Ligue 1,Marseille,Lyon,2025-02-02T00:00:00,2.07,3.51,3.76,0.46722956826509476,0.2755456428230046,0.25722478891190054,0.6,0.2,3.0,3.0,2.136,2.7119999999999997,home_win
fd_Ligue 1_Nantes_Brest_20250207,soccer,Ligue 1,Nantes,Brest,2025-02-07T00:00:00,2.49,3.15,3.18,0.3885766155779772,0.3071605627902106,0.30426282163181234,0.0,0.2,3.0,3.0,3.4899999999999998,3.8520000000000003,away_win
fd_Ligue 1_Paris SG_Monaco_20250207,soccer,Ligue 1,Paris SG,Monaco,2025-02-07T00:00:00,1.4,6.93,5.56,0.6878436469059283,0.13895831250624816,0.17319804058782368,0.2,0.6,3.0,3.0,1.23,1.77,home_win
fd_Ligue 1_Nice_Lens_20250208,soccer,Ligue 1,Nice,Lens,2025-02-08T00:00:00,2.4,3.09,3.42,0.4034774242320116,0.31338052367534885,0.2831420520926397,0.8,0.2,3.0,3.0,2.1759999999999997,3.572,home_win
fd_Ligue 1_Lille_Le Havre_20250208,soccer,Ligue 1,Lille,Le Havre,2025-02-08T00:00:00,1.36,9.26,5.18,0.7095134693780952,0.10420500198209606,0.1862815286398088,0.8,0.2,3.0,3.0,2.2239999999999998,4.978,away_win
fd_Ligue 1_St Etienne_Rennes_20250208,soccer,Ligue 1,St Etienne,Rennes,2025-02-08T00:00:00,3.52,2.22,3.36,0.2752391073326249,0.43641516117605383,0.2883457314913213,0.4,0.4,3.0,3.0,6.794,2.66,away_win
fd_Ligue 1_Lyon_Reims_20250209,soccer,Ligue 1,Lyon,Reims,2025-02-09T00:00:00,1.53,5.74,4.75,0.6294629767723198,0.16778368544628033,0.20275333778139984,0.4,0.2,3.0,3.0,2.498,5.764,home_win
fd_Ligue 1_Auxerre_Toulouse_20250209,soccer,Ligue 1,Auxerre,Toulouse,2025-02-09T00:00:00,3.09,2.4,3.42,0.31338052367534885,0.4034774242320116,0.2831420520926397,0.4,0.0,3.0,3.0,3.772,3.4899999999999998,draw
fd_Ligue 1_Strasbourg_Montpellier_20250209,soccer,Ligue 1,Strasbourg,Montpellier,2025-02-09T00:00:00,1.82,4.24,3.99,0.5303954703068077,0.22766975376377124,0.2419347759294211,0.8,0.2,3.0,3.0,2.31,6.946000000000001,home_win
fd_Ligue 1_Angers_Marseille_20250209,soccer,Ligue 1,Angers,Marseille,2025-02-09T00:00:00,5.55,1.63,4.13,0.1739513538794674,0.5922883521662846,0.23376029395424794,0.6,0.2,3.0,3.0,3.4219999999999997,2.034,away_win
fd_Ligue 1_Brest_Auxerre_20250214,soccer,Ligue 1,Brest,Auxerre,2025-02-14T00:00:00,2.29,3.45,3.32,0.4248941845066086,0.28203121232467643,0.293074603168715,0.4,0.4,3.0,3.0,3.7960000000000003,6.048,draw
fd_Ligue 1_Marseille_St Etienne_20250215,soccer,Ligue 1,Marseille,St Etienne,2025-02-15T00:00:00,1.27,9.96,6.28,0.7520270855175198,0.09589100387622994,0.15208191060625004,0.6,0.6,3.0,3.0,2.136,4.006,home_win
fd_Ligue 1_Monaco_Nantes_20250215,soccer,Ligue 1,Monaco,Nantes,2025-02-15T00:00:00,1.56,5.78,4.44,0.616808952468851,0.16647438855560684,0.21671665897554224,0.2,0.8,3.0,3.0,1.7760000000000002,4.92,home_win
fd_Ligue 1_Toulouse_Paris SG_20250215,soccer,Ligue 1,Toulouse,Paris SG,2025-02-15T00:00:00,6.28,1.49,4.79,0.15323721699176604,0.6458588743008664,0.2009039087073676,0.4,0.4,3.0,3.0,3.1540000000000004,1.6280000000000001,away_win
fd_Ligue 1_Montpellier_Lyon_20250216,soccer,Ligue 1,Montpellier,Lyon,2025-02-16T00:00:00,5.01,1.63,4.43,0.1921397496108458,0.5905645064725996,0.21729574391655473,0.6,0.2,3.0,3.0,4.422,2.7119999999999997,away_win
fd_Ligue 1_Le Havre_Nice_20250216,soccer,Ligue 1,Le Havre,Nice,2025-02-16T00:00:00,5.37,1.66,4.01,0.17940142031290005,0.5803527873977551,0.24024579228934498,0.4,0.2,3.0,3.0,2.7,4.394,away_win
fd_Ligue 1_Lens_Strasbourg_20250216,soccer,Ligue 1,Lens,Strasbourg,2025-02-16T00:00:00,1.78,4.43,4.04,0.542770320678842,0.2180883004082029,0.23914137891295512,0.8,0.0,3.0,3.0,2.094,4.974,away_win
fd_Ligue 1_Reims_Angers_20250216,soccer,Ligue 1,Reims,Angers,2025-02-16T00:00:00,2.03,3.99,3.44,0.47644271655934883,0.24240068035475637,0.2811566030858948,0.6,0.0,3.0,3.0,3.436,7.848000000000001,away_win
fd_Ligue 1_Rennes_Lille_20250216,soccer,Ligue 1,Rennes,Lille,2025-02-16T00:00:00,2.71,2.72,3.37,0.3570819195724242,0.35576911839752556,0.2871489620300503,0.2,0.2,3.0,3.0,2.32,2.374,away_win
fd_Ligue 1_Rennes_Reims_20250221,soccer,Ligue 1,Rennes,Reims,2025-02-21T00:00:00,2.19,3.52,3.48,0.444154374972806,0.27633468215637647,0.2795109428708175,0.2,0.2,3.0,3.0,2.32,5.764,home_win
fd_Ligue 1_Lille_Monaco_20250222,soccer,Ligue 1,Lille,Monaco,2025-02-22T00:00:00,2.19,3.19,3.8,0.44192328865005964,0.3033893423647745,0.2546873689851659,0.8,0.6,3.0,3.0,2.2239999999999998,1.77,home_win
fd_Ligue 1_St Etienne_Angers_20250222,soccer,Ligue 1,St Etienne,Angers,2025-02-22T00:00:00,2.45,3.15,3.25,0.3950033760972316,0.30722484807562456,0.2977717758271438,0.4,0.0,3.0,3.0,6.794,7.848000000000001,draw
fd_Ligue 1_Auxerre_Marseille_20250222,soccer,Ligue 1,Auxerre,Marseille,2025-02-22T00:00:00,5.89,1.55,4.5,0.1636958894143325,0.6220443797744634,0.21425973081120406,0.4,0.2,3.0,3.0,3.772,2.034,home_win
fd_Ligue 1_Nantes_Lens_20250223,soccer,Ligue 1,Nantes,Lens,2025-02-23T00:00:00,3.69,2.11,3.47,0.26231463999226134,0.45873982064997365,0.27894553935776495,0.0,0.2,3.0,3.0,3.4899999999999998,3.572,home_win
fd_Ligue 1_Le Havre_Toulouse_20250223,soccer,Ligue 1,Le Havre,Toulouse,2025-02-23T00:00:00,4.02,2.0,3.49,0.24027704149426166,0.48295685340346584,0.2767661051022727,0.4,0.0,3.0,3.0,2.7,3.4899999999999998,away_win
fd_Ligue 1_Nice_Montpellier_20250223,soccer,Ligue 1,Nice,Montpellier,2025-02-23T00:00:00,1.38,7.79,5.37,0.6972851877965967,0.1235242052836076,0.17919060691979577,0.8,0.2,3.0,3.0,2.1759999999999997,6.946000000000001,home_win
fd_Ligue 1_Strasbourg_Brest_20250223,soccer,Ligue 1,Strasbourg,Brest,2025-02-23T00:00:00,2.0,3.8,3.68,0.4831398562741846,0.25428413488114976,0.26257600884466553,0.8,0.2,3.0,3.0,2.31,3.8520000000000003,draw
fd_Ligue 1_Lyon_Paris SG_20250223,soccer,Ligue 1,Lyon,Paris SG,2025-02-23T00:00:00,4.48,1.72,4.29,0.2151027880455695,0.5602677270024137,0.22462948495201665,0.4,0.4,3.0,3.0,2.498,1.6280000000000001,away_win
fd_Ligue 1_Monaco_Reims_20250228,soccer,Ligue 1,Monaco,Reims,2025-02-28T00:00:00,1.38,8.33,5.37,0.7029138204943266,0.11644910831718734,0.18063707118848615,0.2,0.2,3.0,3.0,1.7760000000000002,5.764,home_win
fd_Ligue 1_St Etienne_Nice_20250301,soccer,Ligue 1,St Etienne,Nice,2025-03-01T00:00:00,4.79,1.69,4.21,0.20112279828923083,0.5700462744410744,0.22883092726969492,0.4,0.2,3.0,3.0,6.794,4.394,away_win
fd_Ligue 1_Lens_Le Havre_20250301,soccer,Ligue 1,Lens,Le Havre,2025-03-01T00:00:00,1.38,8.59,5.03,0.696861296092305,0.1119521057750152,0.19118659813268005,0.8,0.2,3.0,3.0,2.094,4.978,away_win
fd_Ligue 1_Paris SG_Lille_20250301,soccer,Ligue 1,Paris SG,Lille,2025-03-01T00:00:00,1.39,7.62,5.36,0.6936048664015189,0.1265237223488335,0.1798714112496476,0.2,0.2,3.0,3.0,1.23,2.374,home_win
fd_Ligue 1_Lyon_Brest_20250302,soccer,Ligue 1,Lyon,Brest,2025-03-02T00:00:00,1.68,4.96,4.19,0.5748235346181931,0.19469829398358154,0.23047817139822538,0.4,0.2,3.0,3.0,2.498,3.8520000000000003,home_win
fd_Ligue 1_Angers_Toulouse_20250302,soccer,Ligue 1,Angers,Toulouse,2025-03-02T00:00:00,3.3,2.35,3.28,0.2932247879179823,0.41176246814014533,0.29501274394187244,0.6,0.0,3.0,3.0,3.4219999999999997,3.4899999999999998,away_win
fd_Ligue 1_Auxerre_Strasbourg_20250302,soccer,Ligue 1,Auxerre,Strasbourg,2025-03-02T00:00:00,2.86,2.59,3.35,0.3380687242108873,0.37331140974638516,0.2886198660427276,0.4,0.0,3.0,3.0,3.772,4.974,away_win
fd_Ligue 1_Montpellier_Rennes_20250302,soccer,Ligue 1,Montpellier,Rennes,2025-03-02T00:00:00,3.62,2.11,3.53,0.2672985203713606,0.45858798281721574,0.2741134968114236,0.6,0.4,3.0,3.0,4.422,2.66,away_win
fd_Ligue 1_Marseille_Nantes_20250302,soccer,Ligue 1,Marseille,Nantes,2025-03-02T00:00:00,1.41,7.16,5.27,0.682836435364055,0.13446918629375942,0.18269437834218552,0.6,0.8,3.0,3.0,2.136,4.92,home_win
fd_Ligue 1_Toulouse_Monaco_20250307,soccer,Ligue 1,Toulouse,Monaco,2025-03-07T00:00:00,3.4,2.16,3.63,0.28484240812589917,0.4483630498278042,0.26679454204629677,0.4,0.6,3.0,3.0,3.1540000000000004,1.77,draw
fd_Ligue 1_Rennes_Paris SG_20250308,soccer,Ligue 1,Rennes,Paris SG,2025-03-08T00:00:00,4.61,1.75,4.04,0.20940764589670605,0.5516395700478942,0.23895278405539974,0.2,0.4,3.0,3.0,2.32,1.6280000000000001,away_win
fd_Ligue 1_Lille_Montpellier_20250308,soccer,Ligue 1,Lille,Montpellier,2025-03-08T00:00:00,1.41,7.44,5.13,0.6828875541456659,0.12941820582599314,0.18769424002834095,0.8,0.2,3.0,3.0,2.2239999999999998,6.946000000000001,home_win
fd_Ligue 1_Marseille_Lens_20250308,soccer,Ligue 1,Marseille,Lens,2025-03-08T00:00:00,1.53,5.91,4.6,0.6283412263123955,0.16266701797935113,0.2089917557082533,0.6,0.2,3.0,3.0,2.136,3.572,away_win
fd_Ligue 1_Brest_Angers_20250309,soccer,Ligue 1,Brest,Angers,2025-03-09T00:00:00,1.75,4.97,3.81,0.5520499581641191,0.19438378808595744,0.2535662537499235,0.4,0.0,3.0,3.0,3.7960000000000003,7.848000000000001,home_win
fd_Ligue 1_Le Havre_St Etienne_20250309,soccer,Ligue 1,Le Havre,St Etienne,2025-03-09T00:00:00,2.38,3.04,3.53,0.4069812422727721,0.318623472568815,0.27439528515841294,0.4,0.6,3.0,3.0,2.7,4.006,draw
fd_Ligue 1_Nantes_Strasbourg_20250309,soccer,Ligue 1,Nantes,Strasbourg,2025-03-09T00:00:00,2.65,2.82,3.32,0.3652422230371313,0.3432240748398574,0.29153370212301144,0.0,0.0,3.0,3.0,3.4899999999999998,4.974,away_win
fd_Ligue 1_Reims_Auxerre_20250309,soccer,Ligue 1,Reims,Auxerre,2025-03-09T00:00:00,2.54,3.01,3.26,0.38124358934510305,0.32171385944736275,0.2970425512075343,0.6,0.4,3.0,3.0,3.436,6.048,away_win
fd_Ligue 1_Nice_Lyon_20250309,soccer,Ligue 1,Nice,Lyon,2025-03-09T00:00:00,2.07,3.63,3.64,0.46752364473977526,0.26660439245491313,0.26587196280531167,0.8,0.2,3.0,3.0,2.1759999999999997,2.7119999999999997,away_win
fd_Ligue 1_Nice_Auxerre_20250314,soccer,Ligue 1,Nice,Auxerre,2025-03-14T00:00:00,1.61,5.7,4.17,0.5993237467756942,0.16928267233488906,0.23139358088941672,0.8,0.4,3.0,3.0,2.1759999999999997,6.048,draw
fd_Ligue 1_Nantes_Lille_20250315,soccer,Ligue 1,Nantes,Lille,2025-03-15T00:00:00,3.64,2.16,3.38,0.26580840590685345,0.4479363877319197,0.28625520636122687,0.0,0.2,3.0,3.0,3.4899999999999998,2.374,home_win
fd_Ligue 1_Angers_Monaco_20250315,soccer,Ligue 1,Angers,Monaco,2025-03-15T00:00:00,7.07,1.44,4.98,0.13643679866668187,0.6698667823426673,0.19369641899065076,0.6,0.6,3.0,3.0,3.4219999999999997,1.77,away_win
fd_Ligue 1_Lens_Rennes_20250315,soccer,Ligue 1,Lens,Rennes,2025-03-15T00:00:00,2.09,3.69,3.5,0.46220577551436726,0.26179134710705354,0.27600287737857926,0.8,0.4,3.0,3.0,2.094,2.66,home_win
fd_Ligue 1_Lyon_Le Havre_20250316,soccer,Ligue 1,Lyon,Le Havre,2025-03-16T00:00:00,1.37,7.95,5.52,0.7039698161150761,0.12131303749404457,0.17471714639087943,0.4,0.2,3.0,3.0,2.498,4.978,home_win
fd_Ligue 1_Brest_Reims_20250316,soccer,Ligue 1,Brest,Reims,2025-03-16T00:00:00,1.69,5.17,3.96,0.5702380587640552,0.18640276969269892,0.2433591715432458,0.4,0.2,3.0,3.0,3.7960000000000003,5.764,draw
fd_Ligue 1_Montpellier_St Etienne_20250316,soccer,Ligue 1,Montpellier,St Etienne,2025-03-16T00:00:00,2.25,3.09,3.77,0.43011264828701495,0.3131888215682148,0.25669853014477023,0.6,0.6,3.0,3.0,4.422,4.006,away_win
fd_Ligue 1_Strasbourg_Toulouse_20250316,soccer,Ligue 1,Strasbourg,Toulouse,2025-03-16T00:00:00,2.34,3.17,3.43,0.41315722477020644,0.30498041197548353,0.28186236325430986,0.8,0.0,3.0,3.0,2.31,3.4899999999999998,home_win
fd_Ligue 1_Paris SG_Marseille_20250316,soccer,Ligue 1,Paris SG,Marseille,2025-03-16T00:00:00,1.43,6.53,5.41,0.6741658158640497,0.1476350867818669,0.17819909735408337,0.2,0.2,3.0,3.0,1.23,2.034,home_win
fd_Ligue 1_Strasbourg_Lyon_20250328,soccer,Ligue 1,Strasbourg,Lyon,2025-03-28T00:00:00,2.8,2.46,3.71,0.34567050214751577,0.39344610000530245,0.2608833978471817,0.8,0.2,3.0,3.0,2.31,2.7119999999999997,home_win
fd_Ligue 1_Reims_Marseille_20250329,soccer,Ligue 1,Reims,Marseille,2025-03-29T00:00:00,5.75,1.59,4.24,0.16743451362379885,0.6055021719099645,0.22706331446623665,0.6,0.2,3.0,3.0,3.436,2.034,home_win
fd_Ligue 1_St Etienne_Paris SG_20250329,soccer,Ligue 1,St Etienne,Paris SG,2025-03-29T00:00:00,16.8,1.14,9.67,0.057227311378495134,0.8433498518936127,0.09942283672789227,0.4,0.4,3.0,3.0,6.794,1.6280000000000001,away_win
fd_Ligue 1_Monaco_Nice_20250329,soccer,Ligue 1,Monaco,Nice,2025-03-29T00:00:00,1.93,3.89,3.88,0.5016135303912022,0.24887252279049357,0.2495139468183042,0.2,0.2,3.0,3.0,1.7760000000000002,4.394,home_win
fd_Ligue 1_Toulouse_Brest_20250330,soccer,Ligue 1,Toulouse,Brest,2025-03-30T00:00:00,2.02,4.11,3.39,0.4790753329275967,0.23545794951672633,0.2854667175556771,0.4,0.2,3.0,3.0,3.1540000000000004,3.8520000000000003,away_win
fd_Ligue 1_Angers_Rennes_20250330,soccer,Ligue 1,Angers,Rennes,2025-03-30T00:00:00,4.27,1.93,3.55,0.22648763185470938,0.5010892165904711,0.27242315155481944,0.6,0.4,3.0,3.0,3.4219999999999997,2.66,away_win
fd_Ligue 1_Auxerre_Montpellier_20250330,soccer,Ligue 1,Auxerre,Montpellier,2025-03-30T00:00:00,1.77,4.65,3.9,0.5451102394156635,0.20749357500338156,0.247396185580955,0.4,0.2,3.0,3.0,3.772,6.946000000000001,home_win
fd_Ligue 1_Le Havre_Nantes_20250330,soccer,Ligue 1,Le Havre,Nantes,2025-03-30T00:00:00,3.13,2.38,3.4,0.30905077262693154,0.40644072198415787,0.28450850538891054,0.4,0.8,3.0,3.0,2.7,4.92,home_win
fd_Ligue 1_Lille_Lens_20250330,soccer,Ligue 1,Lille,Lens,2025-03-30T00:00:00,2.03,3.85,3.53,0.47565965161574836,0.25080236176103093,0.2735379866232207,0.8,0.2,3.0,3.0,2.2239999999999998,3.572,home_win
fd_Ligue 1_Nice_Nantes_20250404,soccer,Ligue 1,Nice,Nantes,2025-04-04T00:00:00,1.52,6.6,4.46,0.636492587659361,0.14658617170336796,0.216921240637271,0.8,0.8,3.0,3.0,2.1759999999999997,4.92,away_win
fd_Ligue 1_Paris SG_Angers_20250405,soccer,Ligue 1,Paris SG,Angers,2025-04-05T00:00:00,1.14,16.09,9.54,0.8400902380076709,0.059521620343613725,0.1003881416487154,0.2,0.0,3.0,3.0,1.23,7.848000000000001,home_win
fd_Ligue 1_Brest_Monaco_20250405,soccer,Ligue 1,Brest,Monaco,2025-04-05T00:00:00,3.97,1.93,3.78,0.24347135405368422,0.500819313778822,0.2557093321674938,0.4,0.6,3.0,3.0,3.7960000000000003,1.77,home_win
fd_Ligue 1_Lyon_Lille_20250405,soccer,Ligue 1,Lyon,Lille,2025-04-05T00:00:00,2.31,3.1,3.6,0.4189660997860119,0.3121973195179637,0.26883658069602434,0.4,0.2,3.0,3.0,2.498,2.374,home_win
fd_Ligue 1_Lens_St Etienne_20250406,soccer,Ligue 1,Lens,St Etienne,2025-04-06T00:00:00,1.55,5.73,4.56,0.6209566451116133,0.16797256543158826,0.2110707894567984,0.8,0.6,3.0,3.0,2.094,4.006,home_win
fd_Ligue 1_Montpellier_Le Havre_20250406,soccer,Ligue 1,Montpellier,Le Havre,2025-04-06T00:00:00,2.45,2.93,3.53,0.39522122744068566,0.33047508779169965,0.27430368476761474,0.6,0.2,3.0,3.0,4.422,4.978,away_win
fd_Ligue 1_Reims_Strasbourg_20250406,soccer,Ligue 1,Reims,Strasbourg,2025-04-06T00:00:00,3.48,2.18,3.48,0.2780612244897959,0.4438775510204082,0.2780612244897959,0.6,0.0,3.0,3.0,3.436,4.974,away_win
fd_Ligue 1_Rennes_Auxerre_20250406,soccer,Ligue 1,Rennes,Auxerre,2025-04-06T00:00:00,1.87,4.28,3.76,0.5169945643094874,0.22588313907914523,0.25712229661136743,0.2,0.4,3.0,3.0,2.32,6.048,away_win
fd_Ligue 1_Marseille_Toulouse_20250406,soccer,Ligue 1,Marseille,Toulouse,2025-04-06T00:00:00,1.77,4.65,3.91,0.5454553636519095,0.2076249448739526,0.24691969147413806,0.6,0.0,3.0,3.0,2.136,3.4899999999999998,home_win
fd_Ligue 1_Lens_Reims_20250411,soccer,Ligue 1,Lens,Reims,2025-04-11T00:00:00,1.55,6.71,4.23,0.6260060034891697,0.14460645386113458,0.2293875426496957,0.8,0.2,3.0,3.0,2.094,5.764,away_win
fd_Ligue 1_Monaco_Marseille_20250412,soccer,Ligue 1,Monaco,Marseille,2025-04-12T00:00:00,2.03,3.47,3.93,0.4758383899005901,0.2783723145527947,0.2457892955466152,0.2,0.2,3.0,3.0,1.7760000000000002,2.034,home_win
fd_Ligue 1_Toulouse_Lille_20250412,soccer,Ligue 1,Toulouse,Lille,2025-04-12T00:00:00,2.93,2.62,3.23,0.3305302873480164,0.3696388327975909,0.29983087985439266,0.4,0.2,3.0,3.0,3.1540000000000004,2.374,away_win
fd_Ligue 1_Strasbourg_Nice_20250412,soccer,Ligue 1,Strasbourg,Nice,2025-04-12T00:00:00,2.52,2.85,3.5,0.3839935327405012,0.3395311236863379,0.27647534357316084,0.8,0.2,3.0,3.0,2.31,4.394,draw
fd_Ligue 1_St Etienne_Brest_20250413,soccer,Ligue 1,St Etienne,Brest,2025-04-13T00:00:00,3.47,2.11,3.7,0.27914344046882655,0.45906527887527404,0.26179128065589946,0.4,0.2,3.0,3.0,6.794,3.8520000000000003,draw
fd_Ligue 1_Angers_Montpellier_20250413,soccer,Ligue 1,Angers,Montpellier,2025-04-13T00:00:00,1.94,3.95,3.73,0.497204102224907,0.244196445143372,0.25859945263172107,0.6,0.2,3.0,3.0,3.4219999999999997,6.946000000000001,home_win
fd_Ligue 1_Le Havre_Rennes_20250413,soccer,Ligue 1,Le Havre,Rennes,2025-04-13T00:00:00,3.6,2.13,3.49,0.2686973400275432,0.4541363493423265,0.2771663106301305,0.4,0.4,3.0,3.0,2.7,2.66,away_win
fd_Ligue 1_Auxerre_Lyon_20250413,soccer,Ligue 1,Auxerre,Lyon,2025-04-13T00:00:00,3.61,2.03,3.76,0.26749186078704174,0.4756874962764634,0.2568206429364948,0.4,0.2,3.0,3.0,3.772,2.7119999999999997,away_win
fd_Ligue 1_Rennes_Nantes_20250418,soccer,Ligue 1,Rennes,Nantes,2025-04-18T00:00:00,1.83,4.52,3.71,0.5268346627877386,0.21329810462423934,0.259867232588022,0.2,0.8,3.0,3.0,2.32,4.92,home_win
fd_Ligue 1_Paris SG_Le Havre_20250419,soccer,Ligue 1,Paris SG,Le Havre,2025-04-19T00:00:00,1.13,14.99,11.31,0.8508500877514794,0.0641401333661889,0.0850097788823317,0.2,0.2,3.0,3.0,1.23,4.978,home_win
fd_Ligue 1_Monaco_Strasbourg_20250419,soccer,Ligue 1,Monaco,Strasbourg,2025-04-19T00:00:00,1.57,5.19,4.79,0.6133949522190448,0.18555492774256266,0.20105012003839257,0.2,0.0,3.0,3.0,1.7760000000000002,4.974,draw
fd_Ligue 1_Marseille_Montpellier_20250419,soccer,Ligue 1,Marseille,Montpellier,2025-04-19T00:00:00,1.22,11.96,7.31,0.7880833265727396,0.08038977077079784,0.1315269026564627,0.6,0.2,3.0,3.0,2.136,6.946000000000001,home_win
fd_Ligue 1_Lille_Auxerre_20250420,soccer,Ligue 1,Lille,Auxerre,2025-04-20T00:00:00,1.51,6.69,4.44,0.6386511258893268,0.14414995517083456,0.2171989189398386,0.8,0.4,3.0,3.0,2.2239999999999998,6.048,home_win
fd_Ligue 1_Brest_Lens_20250420,soccer,Ligue 1,Brest,Lens,2025-04-20T00:00:00,2.38,3.13,3.4,0.40644072198415787,0.30905077262693154,0.28450850538891054,0.4,0.2,3.0,3.0,3.7960000000000003,3.572,away_win
fd_Ligue 1_Nice_Angers_20250420,soccer,Ligue 1,Nice,Angers,2025-04-20T00:00:00,1.38,8.39,5.12,0.6973438570403536,0.1147001814917387,0.18795596146790777,0.8,0.0,3.0,3.0,2.1759999999999997,7.848000000000001,home_win
fd_Ligue 1_Reims_Toulouse_20250420,soccer,Ligue 1,Reims,Toulouse,2025-04-20T00:00:00,3.35,2.3,3.32,0.2885538298756754,0.42028492612326646,0.2911612440010581,0.6,0.0,3.0,3.0,3.436,3.4899999999999998,home_win
fd_Ligue 1_St Etienne_Lyon_20250420,soccer,Ligue 1,St Etienne,Lyon,2025-04-20T00:00:00,4.87,1.63,4.59,0.19806952566773708,0.5917782760747728,0.21015219825749012,0.4,0.2,3.0,3.0,6.794,2.7119999999999997,home_win
fd_Ligue 1_Nantes_Paris SG_20250422,soccer,Ligue 1,Nantes,Paris SG,2025-04-22T00:00:00,7.03,1.42,5.42,0.13797381215311139,0.6830675348143475,0.1789586530325412,0.0,0.4,3.0,3.0,3.4899999999999998,1.6280000000000001,draw
fd_Ligue 1_Paris SG_Nice_20250425,soccer,Ligue 1,Paris SG,Nice,2025-04-25T00:00:00,1.73,4.36,4.5,0.5614087295909901,0.2227608032551405,0.21583046715386947,0.2,0.2,3.0,3.0,1.23,4.394,away_win
fd_Ligue 1_Strasbourg_St Etienne_20250426,soccer,Ligue 1,Strasbourg,St Etienne,2025-04-26T00:00:00,1.65,4.78,4.48,0.5836035908364993,0.20145312235987942,0.21494328680362135,0.8,0.6,3.0,3.0,2.31,4.006,home_win
fd_Ligue 1_Le Havre_Monaco_20250426,soccer,Ligue 1,Le Havre,Monaco,2025-04-26T00:00:00,7.04,1.42,5.25,0.13701072193899116,0.6792644242609139,0.1837248538000948,0.4,0.6,3.0,3.0,2.7,1.77,draw
fd_Ligue 1_Lyon_Rennes_20250426,soccer,Ligue 1,Lyon,Rennes,2025-04-26T00:00:00,1.79,4.29,4.12,0.5400397815984136,0.22533128416344061,0.2346289342381457,0.4,0.4,3.0,3.0,2.498,2.66,home_win
fd_Ligue 1_Angers_Lille_20250427,soccer,Ligue 1,Angers,Lille,2025-04-27T00:00:00,6.21,1.58,4.08,0.15498016588532276,0.6091309051568699,0.23588892895780744,0.6,0.2,3.0,3.0,3.4219999999999997,2.374,away_win
fd_Ligue 1_Lens_Auxerre_20250427,soccer,Ligue 1,Lens,Auxerre,2025-04-27T00:00:00,1.61,5.4,4.31,0.5981941599348191,0.17835048101760345,0.22345535904757743,0.8,0.4,3.0,3.0,2.094,6.048,away_win
fd_Ligue 1_Montpellier_Reims_20250427,soccer,Ligue 1,Montpellier,Reims,2025-04-27T00:00:00,4.46,1.81,3.89,0.21689066596021922,0.5344377735815347,0.24867156045824618,0.6,0.2,3.0,3.0,4.422,5.764,draw
fd_Ligue 1_Nantes_Toulouse_20250427,soccer,Ligue 1,Nantes,Toulouse,2025-04-27T00:00:00,2.97,2.55,3.29,0.32600459309171026,0.3796994672479921,0.29429593966029777,0.0,0.0,3.0,3.0,3.4899999999999998,3.4899999999999998,draw
